high,low,open,close,volume,macd_26,macd_9,macd_diff,adx,adx_neg,adx_pos,span_a,span_b,kijun,tenkan,rsi,cmf,sma,date,label
9643.216797,9507.900391,9629.325195,9608.475586,44925260237,288.0091822,366.3239503,-78.31476816,30.38925641,17.24675073,21.20665346,8377.640381,7852.205811,9376.922852,9982.632324,51.14391608,0.13828774,10038.90788,2/20/2020,DOWN
9723.014648,9589.743164,9611.782227,9686.441406,40930547513,245.0822593,342.0756121,-96.99335281,28.50461541,18.99483321,20.57950129,8377.640381,7852.205811,9391.5625,9982.632324,50.70067491,0.134110588,9972.267795,2/21/2020,UP
9698.231445,9600.728516,9687.707031,9663.181641,35838025154,214.8765902,316.6358078,-101.7592175,27.06526186,18.41714364,21.77463008,8377.640381,7852.205811,9527.467773,9982.632324,52.09986997,0.161012583,9901.199653,2/22/2020,DOWN
9937.404297,9657.791016,9663.318359,9924.515625,41185185761,186.906964,290.690039,-103.783075,25.72871928,17.98615823,21.26507506,8377.640381,7852.205811,9683.037109,9924.59668,51.62909049,0.162997876,9839.955404,2/23/2020,UP
9951.746094,9537.042969,9921.583008,9650.174805,45080496648,183.7106008,269.2941514,-85.58355059,25.37834914,16.77388954,25.59700954,8474.75415,7949.31958,9785.219238,9924.59668,56.39645075,0.205054276,9796.888672,2/24/2020,DOWN
9652.737305,9305.021484,9651.3125,9341.705078,42515259129,157.2280217,246.8809254,-89.65290376,24.45853794,17.97349019,23.10923902,8597.304565,7973.240479,9785.219238,9849.656738,50.74258452,0.202754888,9770.305339,2/25/2020,DOWN
9354.77832,8704.426758,9338.290039,8820.522461,50420050762,110.0805183,219.520844,-109.4403257,22.82109417,21.90689783,21.24481035,8693.407104,8046.587646,9785.219238,9748.348633,45.2495219,0.174161227,9704.446615,2/26/2020,DOWN
8932.892578,8577.199219,8825.09375,8784.494141,45470195695,30.31129099,181.6789334,-151.3676424,23.11546547,31.75397299,18.27501637,8695.596436,8046.587646,9581.026855,9448.05127,37.80333205,0.107728649,9607.822157,2/27/2020,DOWN
8890.456055,8492.932617,8788.728516,8672.455078,44605450443,-35.40544872,138.262057,-173.6675057,23.67892252,32.05939453,16.88480225,8774.966919,8046.587646,9517.413086,9384.4375,37.34582172,0.101130265,9456.988607,2/28/2020,DOWN
8775.631836,8599.508789,8671.212891,8599.508789,35792392544,-95.427031,91.52423938,-186.9512704,24.39010544,31.14835209,15.46853632,8782.311401,8046.587646,9475.279785,9222.339355,35.89113926,0.084252224,9350.218424,2/29/2020,DOWN
8726.796875,8471.212891,8599.758789,8562.454102,35349164300,-147.1840768,43.78257613,-190.966653,25.05048958,29.94973637,14.87329358,8789.631226,8046.587646,9475.279785,9222.339355,34.93696055,0.010206379,9238.111003,3/1/2020,DOWN
8921.308594,8532.630859,8563.264648,8869.669922,42857674409,-189.013087,-2.776556487,-186.2365305,25.96281057,31.09829845,14.02958613,8857.583862,8046.587646,9464.419922,9211.479492,34.43614064,-0.037023422,9113.223524,3/2/2020,UP
8901.598633,8704.990234,8865.387695,8787.786133,42386715821,-195.1238632,-41.24601783,-153.8778454,25.8904792,28.45478932,17.09102948,9080.026489,8120.674561,9464.419922,9211.479492,41.87557994,0.024875732,9025.055556,3/3/2020,DOWN
8843.366211,8712.431641,8788.541992,8755.246094,34746706368,-204.2199148,-73.84079723,-130.3791176,25.82331436,27.19546452,16.33463107,9192.777222,8182.334229,9464.419922,9211.479492,40.55472185,-0.023607765,8898.752279,3/4/2020,DOWN
9142.054688,8757.253906,8760.285156,9078.762695,39698054597,-211.6149451,-101.3956268,-110.2193183,25.760947,26.35881194,15.83210568,9215.48645,8187.383057,9464.419922,9061.975098,40.01456702,-0.051288261,8799.315755,3/5/2020,UP
9167.695313,9032.079102,9078.308594,9122.545898,40826885651,-189.1896138,-118.9544242,-70.23518956,24.34714554,24.00892059,21.30472607,9251.810669,8395.872559,9464.419922,8912.995605,47.50124317,0.001483589,8770.099935,3/6/2020,UP
9163.220703,8890.744141,9121.600586,8909.954102,36216930370,-165.9712255,-128.3577845,-37.61344108,22.92949675,23.22708257,21.22663739,9409.630859,8522.21582,9464.419922,8819.454102,48.43914843,-0.026976306,8803.658095,3/7/2020,DOWN
8914.34375,8105.25293,8908.206055,8108.116211,39973102121,-162.8476605,-135.2557597,-27.59190079,22.13133512,25.11246977,19.8294428,9427.795898,8540.380859,9464.419922,8819.454102,44.30064205,-0.015948389,8817.59809,3/8/2020,DOWN
8177.793457,7690.098145,8111.146484,7923.644531,46936995808,-222.5088852,-152.7063848,-69.80250045,23.36038234,37.6272631,16.38135497,9449.939453,8562.524414,9281.439941,8636.474121,32.88754831,-0.07492604,8754.893772,3/9/2020,DOWN
8136.945313,7814.763184,7922.146973,7909.729492,42213940994,-281.4319858,-178.451505,-102.9804808,25.15609358,42.44493811,14.71983096,9541.71875,8654.303711,9073.862549,8428.896729,30.9143049,-0.069078056,8679.797743,3/10/2020,DOWN
7950.814453,7642.8125,7910.089844,7911.430176,38682762605,-325.4996377,-207.8611315,-117.6385062,26.82353972,39.58826333,13.7291411,9586.449707,8686.311523,9015.826904,8428.896729,30.76435836,-0.139239502,8607.272786,3/11/2020,UP
7929.116211,4860.354004,7913.616211,4970.788086,53980357243,-356.1805111,-237.5250074,-118.6555037,28.62071717,40.64058714,12.83949066,9680.478271,8686.311523,8992.184082,8405.253906,30.808531,-0.057272883,8500.801704,3/12/2020,DOWN
5838.114746,4106.980957,5017.831055,5563.707031,74156772075,-610.7403307,-312.1680721,-298.5722586,32.14511565,61.15945431,7.5735928,9715.251221,8686.311523,7526.014893,7014.024658,14.0804976,-0.138845384,8076.690809,3/13/2020,UP
5625.226563,5125.069336,5573.077637,5200.366211,36154506008,-755.9234036,-400.9191384,-355.0042652,35.63226342,57.64087451,6.062953017,9715.251221,8686.311523,7149.328369,6637.338135,23.14201133,-0.098364157,7722.075358,3/14/2020,DOWN
5836.64502,5169.283203,5201.066895,5392.314941,33997889639,-890.0407666,-498.743464,-391.2973025,38.87032921,54.27265321,5.708666798,9672.433105,8686.311523,7149.328369,6637.338135,21.63612552,-0.137198197,7291.142415,3/15/2020,UP
5385.229492,4575.35791,5385.229492,5014.47998,45368026430,-969.6634084,-592.9274529,-376.7359555,41.3282001,50.06853936,7.720459523,9672.433105,8686.311523,7149.328369,6635.10083,24.4336576,-0.192236742,6876.672309,3/16/2020,DOWN
5371.348633,4981.90918,5002.578125,5225.629395,38622642935,-1051.136206,-684.5692034,-366.5670021,43.82778547,52.16551499,7.005091129,9679.777588,8686.311523,7029.363525,6510.662354,22.71469045,-0.165229678,6443.841851,3/17/2020,UP
5331.833984,5069.335938,5227.11377,5238.438477,37878801016,-1086.145581,-764.8844789,-321.2611021,46.14882902,49.79679667,6.687005748,9687.097412,8686.311523,7029.363525,6142.387207,25.85403539,-0.117792014,6123.565538,3/18/2020,UP
6329.73584,5236.96875,5245.416504,6191.192871,51000731797,-1100.175044,-831.942592,-268.2324523,48.30408375,48.2078175,6.473628311,9755.050049,8686.311523,7029.363525,6121.963135,26.05027715,-0.07053446,5825.20931,3/19/2020,UP
6844.261719,5865.781738,6191.653809,6198.77832,54442976103,-1022.625982,-870.0792701,-152.5467122,47.87674097,42.17453921,17.09212533,9803.816895,8686.311523,7029.363525,6028.897705,38.98576309,-0.03583822,5634.260796,3/20/2020,UP
6378.135254,5932.823242,6206.521484,6185.066406,42494390880,-949.6092056,-885.9852572,-63.62394844,46.49669448,37.63290034,20.91415145,9854.907959,8686.311523,7029.363525,6018.048584,39.07713475,-0.049947765,5443.966146,3/21/2020,DOWN
6359.697266,5823.713867,6185.558105,5830.254883,40099664740,-882.6743999,-885.3230857,2.648685797,45.21522274,35.74625631,19.86566572,9817.437988,8883.570557,6879.859131,5475.621338,38.96354471,-0.003940541,5578.885959,3/22/2020,DOWN
6443.93457,5785.004395,5831.374512,6416.314941,46491916000,-848.4776862,-877.9540058,29.4763196,44.14385184,34.80723979,18.65352038,9766.783936,8929.081299,6730.879639,5709.809814,36.04387725,-0.035704058,5608.502387,3/23/2020,UP
6789.022949,6411.066406,6436.642578,6734.803711,48221910672,-765.264898,-855.4161843,90.15128622,42.97273633,32.20555266,18.21479598,9514.539063,8933.459961,6637.338135,5709.809814,43.56606783,-0.023422555,5743.607802,3/24/2020,UP
6892.51123,6536.92627,6738.716797,6681.062988,44590107888,-665.9422146,-817.5213903,151.5791757,41.18121244,30.78420418,21.44047666,9450.925293,9092.200928,6637.338135,5709.809814,47.20043837,0.021264019,5892.77322,3/25/2020,DOWN
6735.463867,6590.962891,6675.170898,6716.44043,35319797642,-584.8232215,-770.9817566,186.1585351,39.31291929,29.46659687,21.76847223,9348.80957,9092.200928,6637.338135,5937.210205,46.65445915,0.024882757,6077.94911,3/26/2020,UP
6793.836426,6466.70166,6719.38916,6469.79834,34585598367,-511.7816707,-719.1417394,207.3600687,37.57807566,28.92479509,21.36821572,9348.80957,9092.200928,6637.338135,5980.923584,47.08835842,0.024333105,6243.594781,3/27/2020,DOWN
6467.500977,6117.837891,6467.253906,6242.193848,34885225901,-468.3982671,-668.9930449,200.5947778,36.16592103,29.31350969,20.45141607,9337.949707,9092.200928,6637.338135,6064.73999,44.37825142,-0.027132151,6380.412543,3/28/2020,DOWN
6250.467285,5920.085938,6245.624512,5922.042969,28373690931,-447.2270328,-624.6398425,177.4128097,35.38356121,32.61937254,19.48288981,9337.949707,9233.343018,6637.338135,6338.757813,41.97728779,-0.004305883,6386.079319,3/29/2020,DOWN
6517.195801,5903.234375,5925.538574,6429.841797,37101651525,-451.0823804,-589.9283501,138.8459697,34.93556189,33.86369668,18.59278958,9337.949707,9233.343018,6637.338135,6338.757813,38.79763836,0.008465397,6355.330946,3/30/2020,UP
6504.515137,6374.162109,6430.606445,6438.644531,32786468812,-408.4542434,-553.6335287,145.1792854,33.87038746,31.02686432,20.67461511,9263.19751,9268.663818,6637.338135,6338.757813,45.80916212,0.040301742,6382.528212,3/31/2020,UP
6612.57373,6202.373535,6437.319336,6606.776367,40346426266,-369.6991687,-516.8466567,147.1474881,32.88129692,30.44373885,20.28605201,9188.707764,9299.280029,6637.338135,6338.757813,45.92481403,0.05982276,6450.127062,4/1/2020,UP
7088.247559,6595.918457,6606.776367,6793.624512,47660646124,-321.710184,-477.8193622,156.1091782,32.24822043,31.12847231,19.07136252,9141.937012,9362.233887,6635.10083,6397.872803,48.1987802,0.071402576,6471.289442,4/2/2020,UP
7003.220703,6673.335938,6797.396484,6733.387207,38976504903,-265.5404986,-435.3635895,169.8230909,30.51190099,28.89235296,24.64187039,9141.937012,9362.233887,6510.662354,6495.740967,50.68091033,0.117937977,6477.825087,4/3/2020,DOWN
6878.953613,6696.484863,6738.382813,6867.527344,33185988584,-223.3120628,-392.9532841,169.6412213,28.89960436,27.46850496,23.42749101,8958.957031,9281.439941,6142.387207,6495.740967,49.85158495,0.034014955,6483.638889,4/4/2020,UP
6883.414063,6715.929199,6862.537598,6791.129395,29510409856,-176.9816015,-349.7589476,172.7773461,27.40247178,26.68514529,22.75937486,8751.379639,9073.862549,6121.963135,6495.740967,51.7452305,0.098284059,6500.426324,4/5/2020,DOWN
7271.78125,6782.889648,6788.049805,7271.78125,46896904615,-144.760346,-308.7592273,163.9988813,26.00058825,25.953511,22.20839213,8722.361816,9073.862549,6028.897705,6495.740967,50.57391025,0.108622716,6536.129774,4/6/2020,UP
7427.939453,7136.714355,7273.644043,7176.414551,44243482668,-79.52348394,-262.9120786,183.3885947,24.54613315,23.89412694,26.74952587,8698.718994,9050.219727,6018.048584,6587.507813,57.14635179,0.159484704,6650.528375,4/7/2020,DOWN
7356.223633,7153.305664,7179.283203,7334.098633,37563249549,-35.1133317,-217.3523292,182.2389975,23.54025369,22.73676091,28.05111298,7270.019775,7658.990479,5767.460205,6665.586914,55.56749723,0.109082113,6789.902995,4/8/2020,UP
7341.448242,7179.094238,7337.966309,7302.089355,34815139178,12.65988622,-171.3498861,184.0097724,22.60622276,21.93935437,27.06732548,6893.333252,7282.303955,6001.648682,6815.156494,57.6509016,0.13085659,6890.375977,4/9/2020,DOWN
7303.81543,6802.475098,7303.81543,6865.493164,43622840992,47.39132673,-127.6016436,174.9929703,21.73890833,21.29581856,26.27337352,6893.333252,7282.303955,6001.648682,6815.156494,57.06594652,0.109218281,6986.31429,4/10/2020,DOWN
6926.069824,6789.920898,6867.44043,6859.083008,31222085946,39.23431098,-94.23445266,133.4687636,20.49192712,26.07967599,23.93831986,6892.2146,7282.303955,6001.648682,7011.928955,49.66398629,0.092075454,7015.060601,4/11/2020,DOWN
7119.947266,6811.078125,6858.067871,6971.091797,35759567632,31.88502053,-69.01055802,100.8955786,19.36662136,25.6525772,23.33186737,6770.012939,7282.303955,6204.924316,7050.637695,49.56233922,0.087004474,7022.333767,4/12/2020,UP
6965.616699,6668.259766,6965.616699,6845.037598,38619308647,34.69884143,-48.26867813,82.96751956,18.19464418,24.15738176,25.63057802,6585.875366,7282.303955,6248.637695,7062.212158,51.43286606,0.137602877,7048.745388,4/13/2020,DOWN
6958.557129,6793.821289,6843.281738,6842.427734,34110434052,26.45236794,-33.32446892,59.77683686,17.08877715,25.4910134,24.14464331,6575.66333,7282.303955,6332.454102,7048.099609,49.22055879,0.094745734,7046.246528,4/14/2020,DOWN
6928.664551,6633.402832,6845.561523,6642.109863,32288311031,19.48180995,-22.76321314,42.2450231,16.06190063,24.65368813,23.35154343,6529.130615,7282.303955,6606.471924,7048.099609,49.17339811,0.034770528,7051.946343,4/15/2020,DOWN
7134.450684,6555.504395,6640.454102,7116.804199,46783242377,-2.18124155,-18.64681882,16.46557728,15.5736389,26.42313088,21.95925737,6523.706055,7282.303955,6606.471924,7030.671143,45.56471455,0.006896229,6981.982856,4/16/2020,UP
7269.956543,7089.24707,7092.291504,7257.665039,32447188386,18.73849409,-11.16975624,29.90825033,14.46275847,23.46843476,23.47844051,6177.740234,7282.303955,6606.471924,6955.864014,54.15136906,0.029660496,6975.359484,4/18/2020,UP
7280.521973,7167.054688,7260.922363,7189.424805,31311210215,52.39316023,6.328147105,46.06501312,14.46275847,23.46843476,23.47844051,6173.573975,7282.303955,6665.586914,6929.659912,54.15136906,0.127653984,6924.96405,4/19/2020,DOWN
7240.290527,6835.50293,7186.873535,6881.958496,37747113936,66.77576264,18.41767021,48.35809243,14.46275847,23.46843476,23.47844051,6173.573975,7282.303955,6665.586914,6918.013184,52.65993414,0.139262084,6965.455505,4/20/2020,DOWN
6934.551758,6834.442383,6879.78418,6880.323242,32589741511,52.75597909,25.28533199,27.47064711,14.46275847,23.46843476,23.47844051,6287.27417,7282.303955,6665.586914,6918.013184,46.45207706,0.064962577,6968.314941,4/21/2020,UP
7145.865723,6867.781738,6879.44043,7117.20752,33249153866,41.04016285,28.43629816,12.60386469,14.46275847,23.46843476,23.47844051,6309.130859,7282.303955,6665.586914,6918.013184,46.42073368,0.061820558,6956.968872,4/22/2020,UP
7491.785156,7081.594727,7121.306152,7429.724609,43500782316,50.29016184,32.8070709,17.48309095,14.46275847,23.46843476,23.47844051,6351.039063,7282.303955,6665.586914,6918.013184,51.52352027,0.045161408,6990.990112,4/23/2020,UP
7574.195801,7434.181641,7434.181641,7550.900879,34636526286,81.89434302,42.62452532,39.26981769,14.46275847,23.46843476,23.47844051,6488.047974,7282.303955,6697.509766,7023.644775,57.30114219,0.099204564,7064.402222,4/24/2020,UP
7641.36377,7521.672363,7550.48291,7569.936035,32941541447,115.3886678,57.17735382,58.21131398,14.46275847,23.46843476,23.47844051,6488.047974,7282.303955,6738.715088,7064.850098,59.32541777,0.165037179,7178.001099,4/25/2020,UP
7700.594238,7561.407715,7570.13916,7679.867188,33070154491,141.8341636,74.10871577,67.7254478,14.46275847,23.46843476,23.47844051,6488.047974,7282.303955,6921.868652,7237.903076,59.64903442,0.116847174,7234.642578,4/26/2020,UP
7795.601074,7679.418945,7679.418945,7795.601074,36162144725,169.706662,93.22830501,76.47835699,14.46275847,23.46843476,23.47844051,6488.047974,7282.303955,6951.483887,7267.518311,61.55158085,0.151854623,7284.111979,4/27/2020,UP
7814.527344,7730.806641,7796.970215,7807.058594,33187959921,198.8424433,114.3511327,84.49131066,14.46275847,23.46843476,23.47844051,6516.486816,7282.303955,7175.552734,7315.021729,63.50262631,0.139325592,7343.88265,4/28/2020,UP
8871.753906,7786.049316,7806.712402,8801.038086,60201052203,220.3176019,135.5444265,84.77317535,14.46275847,23.46843476,23.47844051,6503.20166,7282.303955,7185.015869,7324.484863,63.69901752,0.224548232,7412.508626,4/29/2020,UP
9440.650391,8533.255859,8797.669922,8658.553711,66964629541,313.923938,171.2203288,142.7036091,14.46275847,23.46843476,23.47844051,6319.064087,7282.303955,7713.62915,7853.098145,75.84325653,0.248799214,7625.739692,4/30/2020,DOWN
9048.023438,8667.763672,8672.782227,8864.766602,44068389997,372.3184798,211.439959,160.8785208,14.46275847,23.46843476,23.47844051,6308.852051,7282.303955,7998.077393,8154.216064,72.11870206,0.152221835,7823.320855,5/1/2020,UP
9007.1875,8811.366211,8869.057617,8988.59668,40134388683,430.2762747,255.2072221,175.0690525,14.46275847,23.46843476,23.47844051,6262.319336,7224.268311,7998.077393,8261.122559,74.10101982,0.196563638,8017.494086,5/2/2020,UP
9167.78125,8830.97168,8983.614258,8897.46875,47101785174,480.659553,300.2976883,180.3618647,14.46275847,23.46843476,23.47844051,6302.778198,7224.268311,7998.077393,8437.416016,75.23947304,0.235373886,8190.702094,5/3/2020,DOWN
8956.90625,8645.024414,8895.745117,8912.654297,45718796276,507.3865652,341.7154637,165.6711015,14.46275847,23.46843476,23.47844051,6216.52356,7149.328369,7998.077393,8481.161377,72.70658321,0.194337536,8340.320747,5/4/2020,UP
9062.415039,8856.827148,8912.832031,9003.070313,43148462663,523.7557316,378.1235173,145.6322144,14.46275847,23.46843476,23.47844051,6408.402588,7149.328369,7998.077393,8501.029053,72.87048218,0.224487922,8489.511664,5/5/2020,UP
9411.467773,8966.706055,9007.441406,9268.761719,49371886931,537.8245245,410.0637187,127.7608057,14.46275847,23.46843476,23.47844051,6408.402588,7149.328369,7998.077393,8560.034668,73.8763743,0.261887091,8636.534234,5/6/2020,UP
9992.664063,9138.322266,9261.895508,9951.518555,61112700562,563.9127846,440.8335319,123.0792527,14.46275847,23.46843476,23.47844051,6506.788818,7149.328369,7998.077393,8585.728516,76.61969357,0.314776961,8800.21875,5/7/2020,UP
9996.743164,9767.172852,9936.162109,9842.666016,51780748042,632.3908809,479.1450017,153.2458792,14.46275847,23.46843476,23.47844051,6627.781006,7029.363525,8274.084229,8889.356689,81.8843502,0.322866455,9038.492079,5/8/2020,DOWN
9913.863281,9580.644531,9840.90625,9593.896484,46566121841,670.1516839,517.3463381,152.8053458,14.46275847,23.46843476,23.47844051,6655.424927,7029.363525,8276.123779,9264.999512,78.8364273,0.284185537,9154.228516,5/9/2020,DOWN
9595.581055,8395.107422,9591.168945,8756.430664,63325279337,672.2544395,548.3279584,123.9264811,14.46275847,23.46843476,23.47844051,6690.276855,7029.363525,8276.123779,9320.883789,72.2202747,0.201374607,9258.15549,5/10/2020,DOWN
9033.470703,8374.323242,8755.535156,8601.795898,57119858802,599.4344882,558.5492644,40.8852238,14.46275847,23.46843476,23.47844051,6827.285767,7029.363525,8276.123779,9195.925293,55.37295356,0.187828351,9246.118164,5/11/2020,DOWN
8949.898438,8569.643555,8610.385742,8804.477539,42142717533,523.2151206,551.4824356,-28.26731501,14.46275847,23.46843476,23.47844051,6818.571533,7029.363525,8276.123779,9185.533203,52.91823448,0.195934055,9203.140299,5/12/2020,UP
9317.878906,8805.387695,8805.387695,9269.987305,45558144023,473.7048624,535.926921,-62.22205857,14.46275847,23.46843476,23.47844051,6781.167969,6879.859131,8415.592773,9185.533203,55.69084899,0.207073496,9192.807943,5/13/2020,UP
9793.268555,9255.035156,9271.329102,9733.72168,56426907637,466.6511102,522.0717588,-55.4206486,14.46275847,23.46843476,23.47844051,6777.474121,6730.879639,8415.592773,9185.533203,61.32429412,0.215355722,9232.51161,5/14/2020,UP
9755.828125,9261.398438,9734.291016,9328.197266,48158802327,492.7997604,516.2173591,-23.41759874,14.46275847,23.46843476,23.47844051,6797.623413,6637.338135,8415.592773,9185.533203,65.96638744,0.226276867,9313.695095,5/15/2020,DOWN
9564.205078,9260.694336,9333.240234,9377.013672,36164766408,475.321117,508.0381107,-32.71699373,14.46275847,23.46843476,23.47844051,6791.800049,6637.338135,8415.592773,9185.533203,59.26719587,0.165220127,9320.299045,5/16/2020,UP
9823.001953,9349.545898,9374.929688,9670.739258,40084250663,460.1044445,498.4513775,-38.34693295,14.46275847,23.46843476,23.47844051,6791.800049,6637.338135,8415.592773,9185.533203,59.79649009,0.162637397,9256.465169,5/17/2020,UP
9906.030273,9570.359375,9675.695313,9726.575195,41827139896,466.3702955,492.0351611,-25.66486555,14.46275847,23.46843476,23.47844051,6791.800049,6637.338135,8432.262451,9144.093262,62.91874211,0.152721781,9237.362196,5/18/2020,UP
9836.047852,9539.624023,9727.063477,9729.038086,39254288955,470.4188257,487.711894,-17.2930683,14.46275847,23.46843476,23.47844051,6791.800049,6637.338135,8539.168945,9140.176758,63.49905841,0.113587809,9252.104275,5/19/2020,UP
9804.793945,9447.201172,9725.329102,9522.981445,36546239703,468.4263227,483.8547797,-15.42845707,14.46275847,23.46843476,23.47844051,6860.577271,6637.338135,8715.462402,9140.176758,63.52617329,0.096980327,9360.171766,5/20/2020,DOWN
9555.242188,8869.930664,9522.740234,9081.761719,39326160532,445.0894863,476.1017211,-31.01223474,14.46275847,23.46843476,23.47844051,6901.782593,6637.338135,8759.207764,9237.836914,59.54101154,0.026041663,9462.525716,5/21/2020,DOWN
9232.936523,9008.638672,9080.334961,9182.577148,29810773699,386.5363801,458.1886529,-71.65227278,14.46275847,23.46843476,23.47844051,7079.885864,6637.338135,8779.075439,9355.708984,52.01636285,0.061096345,9493.335069,5/22/2020,UP
9302.501953,9118.108398,9185.0625,9209.287109,27727866812,344.2987228,435.4106668,-91.11194404,14.46275847,23.46843476,23.47844051,7109.501099,6637.338135,8838.081055,9387.980469,53.46353494,0.077441626,9483.62283,5/23/2020,UP
9288.404297,8787.250977,9212.283203,8790.368164,32518803300,309.4136181,410.2112571,-100.797639,14.46275847,23.46843476,23.47844051,7245.287231,6635.10083,8863.774902,9387.980469,53.86057119,0.043844516,9425.352322,5/24/2020,DOWN
8951.005859,8719.667969,8786.107422,8906.93457,31288157264,245.1378668,377.196579,-132.0587122,14.46275847,23.46843476,23.47844051,7254.750366,6510.662354,8891.39624,9346.640625,47.07660963,0.040661534,9365.593533,5/25/2020,UP
8991.967773,8757.293945,8909.585938,8835.052734,29584186947,201.2845229,342.0141678,-140.7296449,14.46275847,23.46843476,23.47844051,7783.363647,6489.367432,9185.533203,9312.849121,49.00146547,0.02674682,9313.362522,5/26/2020,DOWN
9203.320313,8834.157227,8837.380859,9181.017578,32740536902,158.8984856,305.3910314,-146.4925457,14.46275847,23.46843476,23.47844051,8076.146729,6773.815674,9185.533203,9312.849121,47.84581904,-0.0040076,9220.508464,5/27/2020,UP
9546.319336,9148.457031,9184.945313,9525.750977,34367073114,151.4775781,274.6083407,-123.1307627,14.46275847,23.46843476,23.47844051,8129.599976,6773.815674,9185.533203,9277.85791,53.52671431,0.00839745,9159.890951,5/28/2020,UP
9573.666992,9379.338867,9528.355469,9439.124023,32896642044,171.4373366,253.9741399,-82.53680326,14.46275847,23.46843476,23.47844051,8217.746704,6773.815674,9185.533203,9262.230957,58.39031746,-0.019652454,9137.303494,5/29/2020,DOWN
9704.030273,9366.729492,9438.914063,9700.414063,32722975141,178.2112101,238.8215539,-60.61034386,14.46275847,23.46843476,23.47844051,8239.619385,6773.815674,9185.533203,9146.66748,56.78218717,-0.014081666,9127.986003,5/30/2020,UP
9700.34375,9432.296875,9700.105469,9461.058594,27773290299,202.3311287,231.5234689,-29.19234017,14.46275847,23.46843476,23.47844051,8249.553223,7008.00415,9185.533203,9211.849121,60.33102288,0.075949008,9196.725152,5/31/2020,DOWN
10199.56543,9450.899414,9463.605469,10167.26855,35198901068,199.8288495,225.184545,-25.35569552,14.46275847,23.46843476,23.47844051,8279.05603,7008.00415,9185.533203,9211.849121,55.80996522,0.08362187,9227.667535,6/1/2020,UP
10182.34082,9460.571289,10162.97363,9529.803711,39137252109,251.9269598,230.533028,21.39393183,14.46275847,23.46843476,23.47844051,8291.902954,7008.00415,9286.944336,9459.616699,64.30842524,0.15056838,9334.109918,6/2/2020,DOWN
9682.859375,9471.84668,9533.760742,9656.717773,25007459262,239.0217087,232.2307641,6.790944603,14.46275847,23.46843476,23.47844051,8581.720459,7487.286621,9286.944336,9459.616699,54.17960606,0.097148366,9416.269423,6/3/2020,UP
9887.610352,9525.24707,9655.854492,9800.636719,25921805072,236.3110616,233.0468236,3.264238004,14.46275847,23.46843476,23.47844051,8770.561646,7533.039551,9286.944336,9478.429688,55.67640715,0.075459201,9499.578668,6/4/2020,UP
9869.237305,9663.216797,9800.21582,9665.533203,23509628646,242.9750453,235.032468,7.942577344,14.46275847,23.46843476,23.47844051,8798.503784,7616.855957,9286.944336,9516.861328,57.37678102,0.036240692,9606.865777,6/5/2020,DOWN
9773.431641,9591.024414,9664.904297,9653.679688,20438419222,234.6496803,234.9559104,-0.306230108,14.46275847,23.46843476,23.47844051,8736.024536,7890.873779,9286.944336,9674.01123,55.23461008,0.055072838,9660.700846,6/6/2020,DOWN
9768.498047,9458.150391,9653.00293,9758.852539,25015250846,224.5073084,232.86619,-8.358881587,14.46275847,23.46843476,23.47844051,8730.828491,7890.873779,9384.604492,9783.147461,55.04044769,0.059371695,9674.915148,6/7/2020,UP
9782.306641,9675.885742,9760.063477,9771.489258,21486346312,222.392375,230.771427,-8.379052063,14.46275847,23.46843476,23.47844051,8800.562988,7890.873779,9459.616699,9783.147461,56.50151136,0.074543147,9710.440538,6/8/2020,UP
9836.369141,9664.719727,9774.360352,9795.700195,23717842783,219.2090471,228.458951,-9.249903952,14.46275847,23.46843476,23.47844051,8800.562988,7890.873779,9459.616699,9815.931152,56.68365513,0.10806531,9718.337782,6/9/2020,UP
9908.896484,9728.291016,9794.119141,9870.094727,25706567601,216.1482348,225.9968078,-9.848572973,14.46275847,23.46843476,23.47844051,8800.562988,7949.98877,9459.616699,9825.232422,57.05469266,0.113243495,9755.520182,6/10/2020,UP
9938.297852,9263.069336,9870.078125,9321.78125,30247143440,217.2215413,224.2417545,-7.02021322,14.46275847,23.46843476,23.47844051,8800.562988,7949.98877,9459.616699,9820.245605,58.23843423,0.173229275,9722.500868,6/11/2020,DOWN
9540.46582,9285.851563,9320.69043,9480.84375,22610564515,171.8468853,213.7627806,-41.91589533,14.46275847,23.46843476,23.47844051,8800.562988,7949.98877,9459.616699,9600.683594,47.78408409,0.159386946,9699.387261,6/12/2020,UP
9493.211914,9396.009766,9480.735352,9475.277344,17564322315,147.0273186,200.4156882,-53.38836965,14.46275847,23.46843476,23.47844051,8788.177856,7949.98877,9459.616699,9600.683594,50.55687324,0.153957449,9679.845703,6/13/2020,DOWN
9482.270508,9347.59375,9477.553711,9386.788086,18991732746,125.4622203,185.4249946,-59.96277436,14.46275847,23.46843476,23.47844051,8839.672852,7949.98877,9459.616699,9600.683594,50.45589736,0.17593331,9643.694661,6/14/2020,DOWN
9504.860352,8990.175781,9386.035156,9450.702148,26699704768,100.077747,168.3555451,-68.27779814,14.46275847,23.46843476,23.47844051,8927.81958,7949.98877,9459.616699,9600.683594,48.78769738,0.222044338,9612.722982,6/15/2020,UP
